,nodeA,nodeB,weight
7343,Anthony Kennedy,Cruz,10
7344,Cruz,Garrett,20
7345,Cruz,Dickerson,20
7346,Cruz,pro-Bush,10
7347,Cruz,Dick Cheney,10
7348,Cruz,Tim Russert,10
7349,Latino,Ted Cruz,3
7350,Latino,Luis Buñuel,1
7351,John Kasich,Latino,1
7352,Hillary,Latino,1
7353,Bernie,Latino,1
7354,John Dickerson,Latino,1
7355,Anthony Kennedy,Latino,1
7356,Latino,Obama,1
7357,Garrett,Latino,2
7358,Dickerson,Latino,2
7359,Latino,pro-Bush,1
7360,Dick Cheney,Latino,1
7361,Latino,Tim Russert,1
7362,Luis Buñuel,Ted Cruz,3
7363,Hillary,Ted Cruz,3
7364,Bernie,Ted Cruz,3
7365,John Dickerson,Ted Cruz,3
7366,Anthony Kennedy,Ted Cruz,3
7367,Garrett,Ted Cruz,6
7368,Dickerson,Ted Cruz,6
7369,Ted Cruz,pro-Bush,3
7370,Dick Cheney,Ted Cruz,3
7371,Ted Cruz,Tim Russert,3
7372,John Kasich,Luis Buñuel,1
7373,Hillary,Luis Buñuel,1
7374,Bernie,Luis Buñuel,1
7375,John Dickerson,Luis Buñuel,1
7376,Anthony Kennedy,Luis Buñuel,1
7377,Luis Buñuel,Obama,1
7378,Garrett,Luis Buñuel,2
7379,Dickerson,Luis Buñuel,2
7380,Luis Buñuel,pro-Bush,1
7381,Dick Cheney,Luis Buñuel,1
7382,Luis Buñuel,Tim Russert,1
7383,Hillary,John Kasich,1
7384,Bernie,John Kasich,1
7385,John Dickerson,John Kasich,1
7386,Anthony Kennedy,John Kasich,1
7387,John Kasich,Obama,1
7388,Garrett,John Kasich,2
7389,Dickerson,John Kasich,2
7390,John Kasich,pro-Bush,1
7391,Dick Cheney,John Kasich,1
7392,John Kasich,Tim Russert,1
7393,Bernie,Hillary,1
7394,Hillary,John Dickerson,4
7395,Anthony Kennedy,Hillary,1
7396,Hillary,Obama,4
7397,Garrett,Hillary,2
7398,Dickerson,Hillary,2
7399,Hillary,pro-Bush,1
7400,Dick Cheney,Hillary,1
7401,Hillary,Tim Russert,1
7402,Bernie,John Dickerson,1
7403,Anthony Kennedy,Bernie,1
7404,Bernie,Obama,1
7405,Bernie,Garrett,2
7406,Bernie,Dickerson,2
7407,Bernie,pro-Bush,1
7408,Bernie,Dick Cheney,1
7409,Bernie,Tim Russert,1
7410,Anthony Kennedy,John Dickerson,1
7411,John Dickerson,Obama,2
7412,Garrett,John Dickerson,2
7413,Dickerson,John Dickerson,2
7414,John Dickerson,pro-Bush,1
7415,Dick Cheney,John Dickerson,1
7416,John Dickerson,Tim Russert,1
7417,Anthony Kennedy,Garrett,2
7418,Anthony Kennedy,Dickerson,2
7419,Anthony Kennedy,pro-Bush,1
7420,Anthony Kennedy,Dick Cheney,1
7421,Anthony Kennedy,Tim Russert,1
7422,Garrett,Obama,2
7423,Dickerson,Obama,2
7424,Obama,pro-Bush,1
7425,Dick Cheney,Obama,1
7426,Obama,Tim Russert,1
7427,Garrett,Garrett,1
7428,Dickerson,Garrett,4
7429,Garrett,pro-Bush,2
7430,Dick Cheney,Garrett,2
7431,Garrett,Tim Russert,2
7432,Dickerson,Dickerson,1
7433,Dickerson,pro-Bush,2
7434,Dick Cheney,Dickerson,2
7435,Dickerson,Tim Russert,2
7436,Dick Cheney,pro-Bush,1
7437,Tim Russert,pro-Bush,1
7438,Dick Cheney,Tim Russert,1
7439,Jeff Miller,Mike Coffman,1
7440,Aurora,Jeff Miller,1
7441,Coffman,Jeff Miller,2
7442,Jeff Miller,Sloan Gibson,1
7443,Bob McDonald,Jeff Miller,1
7444,Jeff Miller,Miller,1
7445,Jeff Miller,Tim Huelskamp,1
7446,Eric Shinseki,Jeff Miller,1
7447,Glenn Haggstrom,Jeff Miller,1
7448,Haggstrom,Jeff Miller,1
7449,Jeff Miller,John Boehner,1
7450,Aurora,Mike Coffman,1
7451,Coffman,Mike Coffman,2
7452,Mike Coffman,Sloan Gibson,1
7453,Bob McDonald,Mike Coffman,1
7454,Mike Coffman,Miller,1
7455,Mike Coffman,Tim Huelskamp,1
7456,Eric Shinseki,Mike Coffman,1
7457,Glenn Haggstrom,Mike Coffman,1
7458,Haggstrom,Mike Coffman,1
7459,John Boehner,Mike Coffman,1
7460,Aurora,Coffman,2
7461,Aurora,Sloan Gibson,1
7462,Aurora,Bob McDonald,1
7463,Aurora,Miller,1
7464,Aurora,Tim Huelskamp,1
7465,Aurora,Eric Shinseki,1
7466,Aurora,Glenn Haggstrom,1
7467,Aurora,Haggstrom,1
7468,Aurora,John Boehner,1
7469,Coffman,Sloan Gibson,2
7470,Bob McDonald,Coffman,2
7471,Coffman,Miller,2
7472,Coffman,Tim Huelskamp,2
7473,Coffman,Eric Shinseki,2
7474,Coffman,Coffman,1
7475,Coffman,Glenn Haggstrom,2
7476,Coffman,Haggstrom,2
7477,Coffman,John Boehner,2
7478,Bob McDonald,Sloan Gibson,1
7479,Miller,Sloan Gibson,1
7480,Sloan Gibson,Tim Huelskamp,1
7481,Eric Shinseki,Sloan Gibson,1
7482,Glenn Haggstrom,Sloan Gibson,1
7483,Haggstrom,Sloan Gibson,1
7484,John Boehner,Sloan Gibson,1
7485,Bob McDonald,Miller,1
7486,Bob McDonald,Tim Huelskamp,1
7487,Bob McDonald,Eric Shinseki,1
7488,Bob McDonald,Glenn Haggstrom,1
7489,Bob McDonald,Haggstrom,1
7490,Bob McDonald,John Boehner,1
7491,Miller,Tim Huelskamp,1
7492,Eric Shinseki,Miller,1
7493,Glenn Haggstrom,Miller,1
7494,Haggstrom,Miller,1
7495,John Boehner,Miller,1
7496,Eric Shinseki,Tim Huelskamp,1
7497,Glenn Haggstrom,Tim Huelskamp,1
7498,Haggstrom,Tim Huelskamp,1
7499,John Boehner,Tim Huelskamp,1
7500,Eric Shinseki,Glenn Haggstrom,1
7501,Eric Shinseki,Haggstrom,1
7502,Eric Shinseki,John Boehner,1
7503,Glenn Haggstrom,Haggstrom,1
7504,Glenn Haggstrom,John Boehner,1
7505,Haggstrom,John Boehner,1
7506,Donald Trump,Rowdy,2
7507,Donald Trump,Stop Trump,2
7508,Donald Trump,Malkia Williams,2
7509,Donald Trump,Pussy,2
7510,Donald Trump,Williams,2
7511,Donald Trump,Gregory McKelvey,2
7512,Donald Trump,Joe Daniels,2
7513,Rowdy,Stop Trump,1
7514,Rowdy,Trump,5
7515,Malkia Williams,Rowdy,1
7516,Pussy,Rowdy,1
7517,Rowdy,Williams,1
7518,Gregory McKelvey,Rowdy,1
7519,Rowdy,anti-Trump,1
7520,Donald Trump’s,Rowdy,1
7521,Joe Daniels,Rowdy,1
7522,Stop Trump,Trump,5
7523,Malkia Williams,Stop Trump,1
7524,Pussy,Stop Trump,1
7525,Stop Trump,Williams,1
7526,Gregory McKelvey,Stop Trump,1
7527,Stop Trump,anti-Trump,1
7528,Donald Trump’s,Stop Trump,1
7529,Joe Daniels,Stop Trump,1
7530,Malkia Williams,Trump,5
7531,Pussy,Trump,5
7532,Trump,Williams,5
7533,Gregory McKelvey,Trump,5
7534,Trump,anti-Trump,5
7535,Joe Daniels,Trump,5
7536,Malkia Williams,Pussy,1
7537,Malkia Williams,Williams,1
7538,Gregory McKelvey,Malkia Williams,1
7539,Malkia Williams,anti-Trump,1
7540,Donald Trump’s,Malkia Williams,1
7541,Joe Daniels,Malkia Williams,1
7542,Pussy,Williams,1
7543,Gregory McKelvey,Pussy,1
7544,Pussy,anti-Trump,1
7545,Donald Trump’s,Pussy,1
7546,Joe Daniels,Pussy,1
7547,Gregory McKelvey,Williams,1
7548,Williams,anti-Trump,1
7549,Donald Trump’s,Williams,1
7550,Joe Daniels,Williams,1
7551,Gregory McKelvey,anti-Trump,1
7552,Donald Trump’s,Gregory McKelvey,1
7553,Gregory McKelvey,Joe Daniels,1
7554,Donald Trump’s,anti-Trump,1
7555,Joe Daniels,anti-Trump,1
7556,Donald Trump’s,Joe Daniels,1
7557,Ahmet Davutoglu,Angela Merkel,1
7558,Ahmet Davutoglu,Frank-Walter Steinmeier,1
7559,Ahmet Davutoglu,Davutoglu,1
7560,Ahmet Davutoglu,Numan Kurtulmus,1
7561,Ahmet Davutoglu,Bashar al-Assad,1
7562,Ahmet Davutoglu,Recep Tayyip Erdogan,1
7563,Ahmet Davutoglu,Barack Obama,1
7564,Ahmet Davutoglu,Sener Ozdemir,1
7565,Ahmet Davutoglu,Frode Andersen,1
7566,Ahmet Davutoglu,Fadi Hakura,1
7567,Ahmet Davutoglu,Merkel,1
7568,Angela Merkel,Frank-Walter Steinmeier,1
7569,Angela Merkel,Davutoglu,1
7570,Angela Merkel,Numan Kurtulmus,1
7571,Angela Merkel,Bashar al-Assad,1
7572,Angela Merkel,Recep Tayyip Erdogan,1
7573,Angela Merkel,Barack Obama,1
7574,Angela Merkel,Sener Ozdemir,1
7575,Angela Merkel,Frode Andersen,1
7576,Angela Merkel,Fadi Hakura,1
7577,Angela Merkel,Merkel,1
7578,Davutoglu,Frank-Walter Steinmeier,1
7579,Frank-Walter Steinmeier,Numan Kurtulmus,1
7580,Bashar al-Assad,Frank-Walter Steinmeier,1
7581,Frank-Walter Steinmeier,Recep Tayyip Erdogan,1
7582,Barack Obama,Frank-Walter Steinmeier,1
7583,Frank-Walter Steinmeier,Sener Ozdemir,1
7584,Frank-Walter Steinmeier,Frode Andersen,1
7585,Fadi Hakura,Frank-Walter Steinmeier,1
7586,Frank-Walter Steinmeier,Merkel,1
7587,Davutoglu,Numan Kurtulmus,1
7588,Bashar al-Assad,Davutoglu,1
7589,Davutoglu,Recep Tayyip Erdogan,1
7590,Barack Obama,Davutoglu,1
7591,Davutoglu,Sener Ozdemir,1
7592,Davutoglu,Frode Andersen,1
7593,Davutoglu,Fadi Hakura,1
7594,Davutoglu,Merkel,1
7595,Bashar al-Assad,Numan Kurtulmus,1
7596,Numan Kurtulmus,Recep Tayyip Erdogan,1
7597,Barack Obama,Numan Kurtulmus,1
7598,Numan Kurtulmus,Sener Ozdemir,1
7599,Frode Andersen,Numan Kurtulmus,1
7600,Fadi Hakura,Numan Kurtulmus,1
7601,Merkel,Numan Kurtulmus,1
7602,Bashar al-Assad,Recep Tayyip Erdogan,1
7603,Barack Obama,Bashar al-Assad,1
7604,Bashar al-Assad,Sener Ozdemir,1
7605,Bashar al-Assad,Frode Andersen,1
7606,Bashar al-Assad,Fadi Hakura,1
7607,Bashar al-Assad,Merkel,1
7608,Barack Obama,Recep Tayyip Erdogan,1
7609,Recep Tayyip Erdogan,Sener Ozdemir,1
7610,Frode Andersen,Recep Tayyip Erdogan,1
7611,Fadi Hakura,Recep Tayyip Erdogan,1
7612,Merkel,Recep Tayyip Erdogan,1
7613,Barack Obama,Sener Ozdemir,1
7614,Barack Obama,Frode Andersen,1
7615,Barack Obama,Fadi Hakura,1
7616,Barack Obama,Merkel,1
7617,Frode Andersen,Sener Ozdemir,1
7618,Fadi Hakura,Sener Ozdemir,1
7619,Merkel,Sener Ozdemir,1
7620,Fadi Hakura,Frode Andersen,1
7621,Frode Andersen,Merkel,1
7622,Fadi Hakura,Merkel,1
7623,Barack Obama,Bloomberg LP,1
7624,Barack Obama,Mohamed A. El-Erian,1
7625,Barack Obama,Max Berley,1
7626,Bloomberg LP,Obama,1
7627,Mohamed A. El-Erian,Obama,1
7628,Max Berley,Obama,1
7629,Bloomberg LP,Mohamed A. El-Erian,1
7630,Bloomberg LP,Max Berley,1
7631,Max Berley,Mohamed A. El-Erian,1
7632,Daniel Silver,Jesse Hurwitz,1
7633,Hurwitz,Jesse Hurwitz,1
7634,Daniel Silver,Hurwitz,1
7635,Bernie,Rahm Emanuel,3
7636,Bernie,Mo Elleithee,3
7637,Bernie,Jesse Ferguson,3
7638,Bernie,Samuel Nebinger,3
7639,Hillary Clinton,Rahm Emanuel,1
7640,Hillary Clinton,Mo Elleithee,1
7641,Hillary Clinton,Jesse Ferguson,1
7642,Hillary Clinton,Samuel Nebinger,1
7643,Clinton,Rahm Emanuel,21
7644,Clinton,Mo Elleithee,21
7645,Clinton,Jesse Ferguson,21
7646,Clinton,Samuel Nebinger,21
7647,Mo Elleithee,Rahm Emanuel,1
7648,Bernie Sanders,Rahm Emanuel,1
7649,Jesse Ferguson,Rahm Emanuel,1
7650,Rahm Emanuel,Samuel Nebinger,1
7651,Bernie Sanders,Mo Elleithee,1
7652,Jesse Ferguson,Mo Elleithee,1
7653,Mo Elleithee,Samuel Nebinger,1
7654,Bernie Sanders,Jesse Ferguson,1
7655,Bernie Sanders,Samuel Nebinger,1
7656,Jesse Ferguson,Samuel Nebinger,1
7657,Bernie Sanders,Hilary Clinton,3
7658,Bernie Sanders,Bernie Sanders,3
7659,Bernie Sanders,Debbie Wasserman Schultz,3
7660,Bernie Sanders,Linda Feldmann,3
7661,Bernie Sanders,Wasserman Schultz,3
7662,Bernie Sanders,Norman Solomon,3
7663,Bernie Sanders,Tim Kaine,3
7664,Bernie Sanders,Kaine,3
7665,Hilary Clinton,Hillary Clinton,2
7666,Clinton,Hilary Clinton,7
7667,Debbie Wasserman Schultz,Hilary Clinton,1
7668,Hilary Clinton,Linda Feldmann,1
7669,Donald Trump,Hilary Clinton,1
7670,Hilary Clinton,Wasserman Schultz,1
7671,Hilary Clinton,Norman Solomon,1
7672,Hilary Clinton,Tim Kaine,1
7673,Hilary Clinton,Kaine,1
7674,Hillary Clinton,Linda Feldmann,2
7675,Hillary Clinton,Wasserman Schultz,2
7676,Hillary Clinton,Norman Solomon,2
7677,Clinton,Linda Feldmann,7
7678,Clinton,Wasserman Schultz,7
7679,Clinton,Norman Solomon,7
7680,Debbie Wasserman Schultz,Linda Feldmann,1
7681,Debbie Wasserman Schultz,Wasserman Schultz,1
7682,Debbie Wasserman Schultz,Norman Solomon,1
7683,Debbie Wasserman Schultz,Tim Kaine,1
7684,Debbie Wasserman Schultz,Kaine,1
7685,Donald Trump,Linda Feldmann,1
7686,Linda Feldmann,Wasserman Schultz,1
7687,Linda Feldmann,Norman Solomon,1
7688,Linda Feldmann,Tim Kaine,1
7689,Kaine,Linda Feldmann,1
7690,Donald Trump,Wasserman Schultz,1
7691,Donald Trump,Norman Solomon,1
7692,Donald Trump,Tim Kaine,1
7693,Donald Trump,Kaine,1
7694,Norman Solomon,Wasserman Schultz,1
7695,Tim Kaine,Wasserman Schultz,1
7696,Kaine,Wasserman Schultz,1
7697,Norman Solomon,Tim Kaine,1
7698,Kaine,Norman Solomon,1
7699,Donald Trump’s,Joe Scarborough,1
7700,Don Lemon,Donald Trump’s,2
7701,Donald Trump,Joe Scarborough,3
7702,Don Lemon,Joe Scarborough,2
7703,Hillary Clinton,Joe Scarborough,1
7704,Donald J. Trump,Joe Scarborough,1
7705,Don Lemon,Donald Trump,6
7706,Don Lemon,Hillary Clinton,2
7707,Don Lemon,Don Lemon,1
7708,Don Lemon,Donald J. Trump,2
7709,Bush,Saddam,2
7710,Ayatollah Ali Khamenei,Bush,2
7711,Bush,Javad Zarif ,1
7712,Bush,Dick Cheney ,1
7713,Bush,Mahmoud Ahmadinejad,1
7714,Ahmadinejad,Bush,4
7715,Bush,Chubin,2
7716,Bush,Khamenei,2
7717,Bush,Ruhollah Khomeini,1
7718,Bush,Clifton W. Sherrill,1
7719,Bush,Sherrill,1
7720,Bush,Matt Duss,1
7721,Bush,Duss,2
7722,Bush,Mehdi Khalaji,1
7723,Saddam,Saddam Hussein,2
7724,Ayatollah Ali Khamenei,Saddam Hussein,2
7725,Javad Zarif ,Saddam Hussein,1
7726,Dick Cheney ,Saddam Hussein,1
7727,Mahmoud Ahmadinejad,Saddam Hussein,1
7728,Ahmadinejad,Saddam Hussein,4
7729,Chubin,Saddam Hussein,2
7730,Khamenei,Saddam Hussein,2
7731,Ruhollah Khomeini,Saddam Hussein,1
7732,Clifton W. Sherrill,Saddam Hussein,1
7733,Saddam Hussein,Sherrill,1
7734,Newt Gingrich,Saddam Hussein,2
7735,Matt Duss,Saddam Hussein,1
7736,Duss,Saddam Hussein,2
7737,Mehdi Khalaji,Saddam Hussein,1
7738,Ayatollah Ali Khamenei,Saddam,4
7739,Javad Zarif ,Saddam,2
7740,Dick Cheney ,Saddam,2
7741,Mahmoud Ahmadinejad,Saddam,2
7742,Ahmadinejad,Saddam,8
7743,Chubin,Saddam,4
7744,Khamenei,Saddam,4
7745,Ruhollah Khomeini,Saddam,2
7746,Saddam,Saddam,1
7747,Clifton W. Sherrill,Saddam,2
7748,Saddam,Sherrill,2
7749,Newt Gingrich,Saddam,4
7750,Matt Duss,Saddam,2
7751,Duss,Saddam,4
7752,Mehdi Khalaji,Saddam,2
7753,Ayatollah Ali Khamenei,Javad Zarif ,2
7754,Ayatollah Ali Khamenei,Dick Cheney ,2
7755,Ayatollah Ali Khamenei,Mahmoud Ahmadinejad,2
7756,Ahmadinejad,Ayatollah Ali Khamenei,8
7757,Ayatollah Ali Khamenei,Ayatollah Ali Khamenei,1
7758,Ayatollah Ali Khamenei,Chubin,4
7759,Ayatollah Ali Khamenei,Khamenei,4
7760,Ayatollah Ali Khamenei,Ruhollah Khomeini,2
7761,Ayatollah Ali Khamenei,Clifton W. Sherrill,2
7762,Ayatollah Ali Khamenei,Sherrill,2
7763,Ayatollah Ali Khamenei,Newt Gingrich,4
7764,Ayatollah Ali Khamenei,Matt Duss,2
7765,Ayatollah Ali Khamenei,Duss,4
7766,Ayatollah Ali Khamenei,Mehdi Khalaji,2
7767,Dick Cheney ,Javad Zarif ,1
7768,Javad Zarif ,Mahmoud Ahmadinejad,1
7769,Ahmadinejad,Javad Zarif ,4
7770,Chubin,Javad Zarif ,2
7771,Javad Zarif ,Khamenei,2
7772,Javad Zarif ,Ruhollah Khomeini,1
7773,Clifton W. Sherrill,Javad Zarif ,1
7774,Javad Zarif ,Sherrill,1
7775,Javad Zarif ,Newt Gingrich,2
7776,Javad Zarif ,Matt Duss,1
7777,Duss,Javad Zarif ,2
7778,Javad Zarif ,Mehdi Khalaji,1
7779,Dick Cheney ,Mahmoud Ahmadinejad,1
7780,Ahmadinejad,Dick Cheney ,4
7781,Chubin,Dick Cheney ,2
7782,Dick Cheney ,Khamenei,2
7783,Dick Cheney ,Ruhollah Khomeini,1
7784,Clifton W. Sherrill,Dick Cheney ,1
7785,Dick Cheney ,Sherrill,1
7786,Dick Cheney ,Newt Gingrich,2
7787,Dick Cheney ,Matt Duss,1
7788,Dick Cheney ,Duss,2
7789,Dick Cheney ,Mehdi Khalaji,1
7790,Ahmadinejad,Mahmoud Ahmadinejad,4
7791,Chubin,Mahmoud Ahmadinejad,2
7792,Khamenei,Mahmoud Ahmadinejad,2
7793,Mahmoud Ahmadinejad,Ruhollah Khomeini,1
7794,Clifton W. Sherrill,Mahmoud Ahmadinejad,1
7795,Mahmoud Ahmadinejad,Sherrill,1
7796,Mahmoud Ahmadinejad,Newt Gingrich,2
7797,Mahmoud Ahmadinejad,Matt Duss,1
7798,Duss,Mahmoud Ahmadinejad,2
7799,Mahmoud Ahmadinejad,Mehdi Khalaji,1
7800,Ahmadinejad,Chubin,8
7801,Ahmadinejad,Ahmadinejad,6
7802,Ahmadinejad,Khamenei,8
7803,Ahmadinejad,Ruhollah Khomeini,4
7804,Ahmadinejad,Clifton W. Sherrill,4
7805,Ahmadinejad,Sherrill,4
7806,Ahmadinejad,Newt Gingrich,8
7807,Ahmadinejad,Matt Duss,4
7808,Ahmadinejad,Duss,8
7809,Ahmadinejad,Mehdi Khalaji,4
7810,Chubin,Chubin,1
7811,Chubin,Khamenei,4
7812,Chubin,Ruhollah Khomeini,2
7813,Chubin,Clifton W. Sherrill,2
7814,Chubin,Sherrill,2
7815,Chubin,Newt Gingrich,4
7816,Chubin,Matt Duss,2
7817,Chubin,Duss,4
7818,Chubin,Mehdi Khalaji,2
7819,Khamenei,Khamenei,1
7820,Khamenei,Ruhollah Khomeini,2
7821,Clifton W. Sherrill,Khamenei,2
7822,Khamenei,Sherrill,2
7823,Khamenei,Newt Gingrich,4
7824,Khamenei,Matt Duss,2
7825,Duss,Khamenei,4
7826,Khamenei,Mehdi Khalaji,2
7827,Clifton W. Sherrill,Ruhollah Khomeini,1
7828,Ruhollah Khomeini,Sherrill,1
7829,Newt Gingrich,Ruhollah Khomeini,2
7830,Matt Duss,Ruhollah Khomeini,1
7831,Duss,Ruhollah Khomeini,2
7832,Mehdi Khalaji,Ruhollah Khomeini,1
7833,Clifton W. Sherrill,Sherrill,1
7834,Clifton W. Sherrill,Newt Gingrich,2
7835,Clifton W. Sherrill,Matt Duss,1
7836,Clifton W. Sherrill,Duss,2
7837,Clifton W. Sherrill,Mehdi Khalaji,1
7838,Newt Gingrich,Sherrill,2
7839,Matt Duss,Sherrill,1
7840,Duss,Sherrill,2
7841,Mehdi Khalaji,Sherrill,1
7842,Matt Duss,Newt Gingrich,2
7843,Duss,Newt Gingrich,4
7844,Newt Gingrich,Newt Gingrich,1
7845,Mehdi Khalaji,Newt Gingrich,2
7846,Duss,Matt Duss,2
7847,Matt Duss,Mehdi Khalaji,1
7848,Duss,Mehdi Khalaji,2
7849,Duss,Duss,1
7850,Rick Santorum,Ted Cruz,1
7851,Ben Carson,Rick Santorum,1
7852,Marco Rubio,Rick Santorum,1
7853,Jeb Bush,Rick Santorum,1
7854,Donald Trump,Rick Santorum,1
7855,Donald Trump,Mitt Romney,1
7856,Antonin Scalia,Mike Bailey,1
7857,Antonin Scalia,Tom Goldstein,1
7858,Antonin Scalia,Obama,2
7859,Antonin Scalia,Roberts,1
7860,Antonin Scalia,Paul Waldman,1
7861,Antonin Scalia,Clinton,1
7862,Antonin Scalia,the George W. Bush,1
7863,Antonin Scalia,John Roberts,1
7864,Antonin Scalia,Samuel Alito,1
7865,Antonin Scalia,Sonia Sotomayor,1
7866,Antonin Scalia,Elena Kagan,1
7867,Antonin Scalia,Dara Lind,1
7868,Antonin Scalia,Scalia,2
7869,Antonin Scalia,Ruth Bader Ginsburg,1
7870,Antonin Scalia,Ralph,1
7871,Antonin Scalia,Sam,1
7872,Mike Bailey,Tom Goldstein,1
7873,Mike Bailey,Obama,2
7874,Mike Bailey,Roberts,1
7875,Mike Bailey,Paul Waldman,1
7876,Clinton,Mike Bailey,1
7877,Mike Bailey,the George W. Bush,1
7878,John Roberts,Mike Bailey,1
7879,Mike Bailey,Samuel Alito,1
7880,Mike Bailey,Sonia Sotomayor,1
7881,Elena Kagan,Mike Bailey,1
7882,Dara Lind,Mike Bailey,1
7883,Mike Bailey,Scalia,2
7884,Mike Bailey,Ruth Bader Ginsburg,1
7885,Mike Bailey,Ralph,1
7886,Mike Bailey,Sam,1
7887,Obama,Tom Goldstein,2
7888,Roberts,Tom Goldstein,1
7889,Paul Waldman,Tom Goldstein,1
7890,Clinton,Tom Goldstein,1
7891,Tom Goldstein,the George W. Bush,1
7892,John Roberts,Tom Goldstein,1
7893,Samuel Alito,Tom Goldstein,1
7894,Sonia Sotomayor,Tom Goldstein,1
7895,Elena Kagan,Tom Goldstein,1
7896,Dara Lind,Tom Goldstein,1
7897,Scalia,Tom Goldstein,2
7898,Ruth Bader Ginsburg,Tom Goldstein,1
7899,Ralph,Tom Goldstein,1
7900,Sam,Tom Goldstein,1
7901,Obama,Roberts,2
7902,Obama,Paul Waldman,2
7903,Obama,the George W. Bush,2
7904,John Roberts,Obama,2
7905,Obama,Samuel Alito,2
7906,Dara Lind,Obama,2
7907,Obama,Ruth Bader Ginsburg,2
7908,Obama,Ralph,2
7909,Obama,Sam,2
7910,Paul Waldman,Roberts,1
7911,Clinton,Roberts,1
7912,Roberts,the George W. Bush,1
7913,Roberts,Samuel Alito,1
7914,Roberts,Sonia Sotomayor,1
7915,Elena Kagan,Roberts,1
7916,Dara Lind,Roberts,1
7917,Roberts,Ruth Bader Ginsburg,1
7918,Ralph,Roberts,1
7919,Roberts,Sam,1
7920,Clinton,Paul Waldman,1
7921,Paul Waldman,the George W. Bush,1
7922,John Roberts,Paul Waldman,1
7923,Paul Waldman,Samuel Alito,1
7924,Paul Waldman,Sonia Sotomayor,1
7925,Elena Kagan,Paul Waldman,1
7926,Dara Lind,Paul Waldman,1
7927,Paul Waldman,Scalia,2
7928,Paul Waldman,Ruth Bader Ginsburg,1
7929,Paul Waldman,Ralph,1
7930,Paul Waldman,Sam,1
7931,Clinton,the George W. Bush,1
7932,Clinton,John Roberts,1
7933,Clinton,Samuel Alito,1
7934,Clinton,Sonia Sotomayor,1
7935,Clinton,Elena Kagan,1
7936,Clinton,Dara Lind,1
7937,Clinton,Scalia,2
7938,Clinton,Ruth Bader Ginsburg,1
7939,Clinton,Ralph,1
7940,Clinton,Sam,1
7941,John Roberts,the George W. Bush,1
7942,Samuel Alito,the George W. Bush,1
7943,Sonia Sotomayor,the George W. Bush,1
7944,Elena Kagan,the George W. Bush,1
7945,Dara Lind,the George W. Bush,1
7946,Scalia,the George W. Bush,2
7947,Ruth Bader Ginsburg,the George W. Bush,1
7948,Ralph,the George W. Bush,1
7949,Sam,the George W. Bush,1
7950,John Roberts,Samuel Alito,1
7951,John Roberts,Sonia Sotomayor,1
7952,Elena Kagan,John Roberts,1
7953,Dara Lind,John Roberts,1
7954,John Roberts,Ruth Bader Ginsburg,1
7955,John Roberts,Ralph,1
7956,John Roberts,Sam,1
7957,Samuel Alito,Sonia Sotomayor,1
7958,Elena Kagan,Samuel Alito,1
7959,Dara Lind,Samuel Alito,1
7960,Samuel Alito,Scalia,2
7961,Ruth Bader Ginsburg,Samuel Alito,1
7962,Ralph,Samuel Alito,1
7963,Sam,Samuel Alito,1
7964,Dara Lind,Sonia Sotomayor,1
7965,Ruth Bader Ginsburg,Sonia Sotomayor,1
7966,Ralph,Sonia Sotomayor,1
7967,Sam,Sonia Sotomayor,1
7968,Dara Lind,Elena Kagan,1
7969,Elena Kagan,Ruth Bader Ginsburg,1
7970,Elena Kagan,Ralph,1
7971,Elena Kagan,Sam,1
7972,Dara Lind,Scalia,2
7973,Dara Lind,Ruth Bader Ginsburg,1
7974,Dara Lind,Ralph,1
7975,Dara Lind,Sam,1
7976,Ruth Bader Ginsburg,Scalia,2
7977,Ralph,Scalia,2
7978,Sam,Scalia,2
7979,Scalia,Scalia,1
7980,Ralph,Ruth Bader Ginsburg,1
7981,Ruth Bader Ginsburg,Sam,1
7982,Ralph,Sam,1
7983,Hellerstedt,Liza Fuentes,1
7984,Debbie Boyd,Hillary Clinton,4
7985,Boyd,Hillary Clinton,12
7986,Hillary Clinton,Sebastiano Grasso,4
7987,Carrie Lucas,Hillary Clinton,4
7988,Hillary Clinton,Lucas,4
7989,Denise Davis,Hillary Clinton,4
7990,Davis,Hillary Clinton,12
7991,Clinton ,Hillary Clinton,4
7992,Hillary Clinton,John Dickerson,4
7993,Hillary Clinton,Jennifer Lawless,4
7994,David Brooks,Hillary Clinton,4
7995,Earlene Freeman,Hillary Clinton,4
7996,Callie Scoggins,Hillary Clinton,4
7997,Hillary Clinton,Tyler Washington,4
7998,Grasso,Hillary Clinton,4
7999,Debbie Boyd,Hillary,3
8000,Clinton,Debbie Boyd,17
8001,Boyd,Debbie Boyd,3
8002,Barack Obama,Debbie Boyd,1
8003,Bernie Sanders,Debbie Boyd,1
8004,Debbie Boyd,Donald Trump,1
8005,Debbie Boyd,Sebastiano Grasso,1
8006,Carrie Lucas,Debbie Boyd,1
8007,Debbie Boyd,Lucas,1
8008,Debbie Boyd,Denise Davis,1
8009,Davis,Debbie Boyd,3
8010,Debbie Boyd,Obama,1
8011,Clinton ,Debbie Boyd,1
8012,Debbie Boyd,John Dickerson,1
8013,Debbie Boyd,Jennifer Lawless,1
8014,Debbie Boyd,Trump,1
8015,David Brooks,Debbie Boyd,1
8016,Debbie Boyd,Earlene Freeman,1
